    x = 0.0100000    x = 0.0200000    x = 0.0300000    x = 0.0400000    x = 0.0500000    x = 0.0600000    x = 0.0700000    x = 0.0800000    x = 0.0900000    x = 0.100000    x = 0.110000    x = 0.120000    x = 0.130000    x = 0.140000    x = 0.150000    x = 0.160000    x = 0.170000    x = 0.180000    x = 0.190000    x = 0.200000    x = 0.210000    x = 0.220000    x = 0.230000    x = 0.240000    x = 0.250000    x = 0.260000    x = 0.270000    x = 0.280000    x = 0.290000    x = 0.300000    x = 0.310000    x = 0.320000    x = 0.330000    x = 0.340000    x = 0.350000    x = 0.360000    x = 0.370000    x = 0.380000    x = 0.390000    x = 0.400000    x = 0.410000    x = 0.420000    x = 0.430000    x = 0.440000    x = 0.450000    x = 0.460000    x = 0.470000    x = 0.480000    x = 0.490000    x = 0.500000    x = 0.510000    x = 0.520000    x = 0.530000    x = 0.540000    x = 0.550000    x = 0.560000    x = 0.570000    x = 0.580000    x = 0.590000    x = 0.600000    x = 0.610000    x = 0.620000    x = 0.630000    x = 0.640000    x = 0.650000    x = 0.660000    x = 0.670000    x = 0.680000    x = 0.690000    x = 0.700000    x = 0.710000    x = 0.720000    x = 0.730000    x = 0.740000    x = 0.750000    x = 0.760000    x = 0.770000    x = 0.780000    x = 0.790000    x = 0.800000    x = 0.810000    x = 0.820000    x = 0.830000    x = 0.840000    x = 0.850000    x = 0.860000    x = 0.870000    x = 0.880000    x = 0.890000    x = 0.900000    x = 0.910000    x = 0.920000    x = 0.930000    x = 0.940000    x = 0.950000    x = 0.960000    x = 0.970000    x = 0.980000    x = 0.990000
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
    0.019611650    0.029514563    0.039417476    0.049320388    0.059223301    0.069126214    0.079029126    0.088932039    0.098834951     0.10873786     0.11864078     0.12854369     0.13844660     0.14834951     0.15825243     0.16815534     0.17805825     0.18796117     0.19786408     0.20776699     0.21766990     0.22757282     0.23747573     0.24737864     0.25728155     0.26718447     0.27708738     0.28699029     0.29689320     0.30679612     0.31669903     0.32660194     0.33650485     0.34640777     0.35631068     0.36621359     0.37611650     0.38601942     0.39592233     0.40582524     0.41572816     0.42563107     0.43553398     0.44543689     0.45533981     0.46524272     0.47514563     0.48504854     0.49495146     0.50485437     0.51475728     0.52466019     0.53456311     0.54446602     0.55436893     0.56427184     0.57417476     0.58407767     0.59398058     0.60388350     0.61378641     0.62368932     0.63359223     0.64349515     0.65339806     0.66330097     0.67320388     0.68310680     0.69300971     0.70291262     0.71281553     0.72271845     0.73262136     0.74252427     0.75242718     0.76233010     0.77223301     0.78213592     0.79203883     0.80194175     0.81184466     0.82174757     0.83165049     0.84155340     0.85145631     0.86135922     0.87126214     0.88116505     0.89106796     0.90097087     0.91087379     0.92077670     0.93067961     0.94058252     0.95048544     0.96038835     0.97029126     0.98019417     0.99009709
